"","cra","aceE","phoB","cyoA","amtB","appY","citC","dpiB","dpiA","fur","modE","hcp","cydD","lrp","ihfB","aspC","hyaA","hyaB","hyaF","appB","appA","narL","hns","fnr","ydeO","ihfA","btsR","cirA","narP","iscR","gutM","rpoS","rpoD","exuT","mdh","fis","crp","rpoH","gadX","cspA","oxyR","soxS","dcuR","arcA"
"104",9.134356304,8.883255198,5.873107912,4.709803185,3.792616547,8.216376877,0.67888062,4.515460669,4.787508353,9.171965006,6.512573138,4.240850511,5.787121369,10.21770143,9.094446746,10.45746918,2.544486109,3.450977028,3.072968207,4.344120118,5.556320733,8.452234752,12.48675913,8.848539118,1.809165147,8.891814156,5.200802483,5.188833751,6.995541582,3.935355964,2.653798695,11.13665453,9.406699125,4.18179272,12.31090323,6.965441732,11.42138228,8.782644442,8.216737927,1.315104313,8.473771645,5.25690248,7.302029447,9.906852924
"105",6.809080174,10.76788893,5.012958943,9.461799834,3.361282232,3.583189783,1.384197242,4.692047536,5.137683652,9.573138223,6.633835185,4.753353766,5.39337622,9.950155561,10.31424852,9.731970956,1.600271308,1.181343972,2.215038483,3.087375398,4.192798469,6.821890898,13.25757895,8.449646439,1.08306622,10.21554886,3.542656874,7.594477898,6.304217434,6.798423182,3.273274116,10.74979103,10.24603099,3.775282895,10.76609459,6.591907374,11.26886026,10.08667975,4.782375259,7.963405128,8.744174979,5.855394052,3.590695995,10.38267475
"106",7.259962102,11.28824299,4.81889796,10.81092133,2.905258452,1.919650826,0,3.725982508,4.277201242,9.211614603,6.019698423,2.205004818,6.055977377,10.04160601,9.244536422,9.781844869,0.340979206,0.58406727,1.779627583,1.958429791,3.694255819,6.956515442,12.68870447,9.678781539,1.564043814,9.269287926,4.596517967,8.528573545,5.406322226,7.473529759,2.763458317,9.764527683,10.01681973,3.531842682,10.79813805,8.462372995,9.976583078,8.716505902,3.845589306,6.779248274,8.24868153,6.201343328,5.093089473,9.435935124
"107",7.645186311,10.48011201,4.499292091,11.12614397,3.798031339,2.728802387,0,3.246224129,3.603763613,9.095506255,5.629857709,2.083193553,5.323881467,9.766389997,8.814896015,9.689847469,0.323810437,0.703126032,1.40077911,2.237189858,3.455803181,6.605731859,11.82093827,9.233699604,1.075946161,9.442401072,5.238143178,8.322010842,5.277229494,7.35552685,2.506936766,9.013292675,9.7611175,3.7856183,12.10079939,8.736668916,10.06888501,8.390194443,4.75118999,5.944385594,7.874557008,6.48301893,5.063650718,9.606151501
"108",7.145741999,11.74447341,4.636752058,11.27906037,3.851475896,2.248201252,0.250743181,3.451441002,4.355569229,9.202997666,5.444072943,1.225367345,5.448810523,9.778816392,8.708022424,9.960352651,0.442865916,0.418225102,0.554316539,1.936948805,2.749903113,6.604132019,12.55213046,9.887631414,1.213216052,8.993517698,4.340262541,4.021891929,5.746984347,8.42746917,2.588874708,9.000907125,10.32620848,2.907006119,10.54311653,9.472961515,9.551929017,8.11351972,4.487763962,7.071597053,7.572784473,5.62322822,5.072582805,9.303986803
"109",7.20009531,10.68238558,5.051165962,8.729117392,2.909414475,5.425062942,0.27964219,4.614252686,5.509303588,9.505275948,6.822930459,4.749951867,5.984689369,10.04128718,10.37683553,10.26168189,0.855783044,0.913932007,2.310093306,2.760809305,4.499929217,7.557904995,13.86297139,8.616588274,1.476597061,10.42592518,4.335012121,5.343021562,6.666933678,6.373291377,3.826714142,10.83464808,9.745805874,4.347597116,10.33877497,6.827855536,11.217305,9.674765392,5.739504735,7.358949841,8.735825979,6.343880746,5.251967718,10.44946882
"110",7.075107022,11.8106381,4.75841951,10.37216971,2.780297075,3.954999952,0.143902907,3.834069009,4.350501416,9.355236069,6.295484169,4.181210277,6.197363976,10.21559346,9.720122925,10.03856284,0.84331505,0.749617969,2.037877089,2.483348483,4.157737497,7.032778478,13.05397048,9.20804627,1.01437843,9.639131503,4.749901181,4.99323153,5.567618613,7.236085098,3.015018509,9.762827894,10.08439378,3.706987638,10.61283841,7.130992252,10.49508479,9.189662036,4.450468151,7.601936449,8.421637497,5.394115574,4.964613461,10.13738493
"111",6.758600909,11.28054857,4.617308876,9.572619633,3.074584954,3.943638004,0.434544511,4.238826375,5.093471032,9.457177991,6.328907229,4.56533835,5.465972421,9.941063162,9.944579414,9.439983799,0.288972383,0.758620498,1.525814247,2.615688286,3.548379374,6.556786208,12.06734212,8.608102461,0.983021364,9.825707428,3.798944696,6.274196328,5.708292622,6.826958852,2.775752539,9.942563326,9.791663648,3.628570262,10.13748073,6.873724859,10.98054914,9.809949565,5.281282506,7.962213985,8.32827181,5.619058183,3.780979396,10.17998211
"112",7.574864843,11.40057423,5.478902948,11.24272734,3.248747438,5.48418569,0,4.965651209,5.162014015,8.894200158,6.250072785,1.681570821,6.403425695,9.90123749,8.379241305,10.08410032,1.395173489,0,2.658511439,5.469861439,5.454066868,7.276301846,11.18238109,9.114568219,0,8.558741218,4.850793188,6.540244331,6.734688231,6.12792722,1.819196016,9.889980116,9.690413064,4.463833194,12.18844647,7.751160083,9.78030154,9.103919529,7.918495356,4.733120654,8.180270025,5.607400523,5.654804125,10.05693236
"113",8.051212958,9.824564843,4.701656746,6.793984094,3.588191618,5.605559351,0.662253482,4.11832844,5.217903368,9.264583081,6.524542699,4.010807138,6.28887943,10.14869126,9.625992109,10.00018666,1.072235423,1.694253244,1.658370377,2.856024121,4.388891222,7.449494442,11.17573591,8.076990288,0.490217353,8.970305749,6.506653156,4.083776913,5.929383429,6.283054448,4.484252837,9.501931271,8.719940333,4.587227919,11.25605043,7.061978045,10.18479698,8.877318242,5.890244449,8.794190202,8.761751907,5.627911872,5.939702552,10.46253181
"114",6.909972261,11.18127984,4.807481351,10.61142001,2.634611938,5.147082132,0,3.736037282,4.931621405,9.027840404,5.952126923,2.773656229,6.698370338,10.20703607,9.41002562,10.3595463,1.29945803,1.066393174,1.947883411,3.288848823,4.285965356,6.951338066,11.7998955,9.577448316,0,9.850534797,4.760536073,7.698396643,5.806785716,7.497500753,1.895427891,9.654977839,9.593507157,3.548643891,11.11225478,8.687826606,9.716489142,9.260765347,4.941231119,6.411610339,8.083084798,6.314024481,5.213124526,9.830588795
"115",7.72760756,11.03728376,4.927230514,11.11589655,3.639233388,4.527390667,0,4.364459905,4.935149718,9.279117659,6.34457404,2.542582345,6.942434545,9.703291673,9.866766682,10.42733939,0.853499335,1.508938543,2.519588947,3.934901702,4.560262041,6.884122975,11.60567335,9.719352148,0.839641734,8.948027826,4.857616344,7.213767291,6.220486124,8.636009823,3.51482414,9.378500716,9.393095316,3.613339094,10.98076358,8.80507362,9.360099101,8.985471852,5.676520705,8.903559993,8.122227668,6.195668375,5.827220523,9.232112433
"116",6.590520578,11.31604536,5.128288172,9.044712151,3.005893953,5.000688259,0.231920227,4.387761684,4.570996283,9.332510805,6.100689927,3.195176406,7.018010368,10.13532522,9.348487362,10.51408504,0.731372113,1.347551268,1.92511126,3.110171237,4.763672937,7.744815504,11.93583645,9.684865888,0.788138403,9.79515478,5.057700675,7.916516356,5.70794203,6.988766408,4.280576099,9.887034084,9.680688057,3.993771167,10.88095642,6.100491821,9.820674575,9.785525047,4.740781121,8.207346252,8.276935093,6.593336458,5.410612574,9.51914339
"117",7.119348032,11.08256464,5.250369415,10.90209872,2.873212199,5.758830814,0.210257488,4.295322416,5.21297273,9.171848129,6.254840376,2.238884425,6.458066866,9.990992697,9.413487737,10.30895658,0.672613886,1.646609761,2.497373622,3.451221661,4.646781443,7.554353451,11.85528395,9.469240761,1.206517007,9.701378584,5.067102675,6.846380329,5.971704944,8.50440135,2.601118051,9.52126926,9.56692236,3.554107009,10.76324338,9.960896264,9.470156769,8.503641898,5.23435596,8.29904884,7.672740349,6.309118723,5.565699124,9.680761473
"118",7.768931989,9.118274892,4.344261129,4.933495634,3.892344913,6.371108462,2.941107677,4.19442408,4.54609971,10.0175823,6.647933111,4.133217467,6.633374395,9.008231371,10.06836307,10.07324736,3.212168781,3.379438938,2.711104661,5.191327898,5.870497299,6.973642249,10.7926495,8.033209392,0.440347926,8.321634676,5.015741243,5.107632354,6.012874464,6.477244249,4.105981512,8.184928088,8.536479512,5.80443397,9.933392649,8.032955715,10.12982905,9.33622282,5.821602769,11.09538518,9.137405472,5.967870819,6.001798889,10.61827425
"119",6.895628998,11.02968204,5.092515204,7.739422558,2.578960809,7.175215904,1.328435178,4.465529784,4.468615344,9.994518067,6.718197128,4.452396307,6.708103632,9.803821562,9.831015051,10.71915599,1.397623873,0.920268654,1.518502584,3.270138845,4.874930394,7.096328397,11.90697932,9.22917648,1.137346094,9.735641563,5.5357403,6.949971162,5.339639848,6.868245398,4.535311541,9.300797381,9.207206634,3.716648257,10.55565108,6.751509692,10.54074342,10.15506023,6.833418763,8.220603675,8.573694668,6.755332977,6.2401592,10.22816522
"120",7.21665904,10.9360395,4.686692413,10.70536618,3.483572962,5.294785365,0,4.138030014,4.744730045,9.142550273,6.047984336,1.382072647,6.509010122,10.06660346,9.464510421,10.46848641,0.530884706,1.012685849,2.76546737,3.264485005,4.456125546,7.238578194,13.0899093,9.5913629,0.521345175,9.56594741,5.542391996,7.485664372,5.81428007,7.985758996,2.485457088,9.457409655,9.420318708,3.403353525,10.86726797,9.470212887,10.00566857,8.66214348,6.086368025,8.010423885,8.116201325,6.465571935,5.971016237,9.319424235
"121",6.976171116,10.89675747,5.019100007,8.673035027,2.589617668,6.935480829,1.443734175,4.410863785,5.100118261,9.988631867,6.755090369,4.360607231,7.074636893,10.13949926,9.722658977,10.24168455,0.530093821,1.308945229,2.280829302,3.484997052,4.735001086,7.209008729,12.15602975,9.038938902,0.902294386,9.668658206,5.496451349,6.877890809,6.123260872,6.164009717,4.09353907,9.407799905,9.073073713,4.071400272,10.7181986,6.578425432,10.22607974,10.06727309,5.954412132,8.202519988,8.488053057,5.796393513,6.44274719,9.850008569
"122",7.484879147,8.849536362,5.687327746,10.18857879,4.493611374,4.716849412,0.977323854,4.880554924,4.691829341,9.378856925,5.830271935,0.949589274,5.56002351,9.12933188,9.840191013,9.52332938,2.48144028,2.975506808,3.555760016,6.033908846,6.263700407,6.589330206,11.70527336,9.444964327,1.230155095,10.46502246,6.385618573,9.38874765,5.476198429,9.592927531,3.020015465,11.50542226,9.149649227,5.20722323,12.25542305,8.937657934,10.1462174,9.634081269,10.17259021,5.541898676,6.946742706,6.43153763,6.086259163,10.72477133
"123",7.82758785,10.62917575,4.698338509,11.2103562,2.944105635,6.705360175,0,3.892828142,4.749199186,9.54889312,6.464928983,1.316027262,5.772380843,10.05772822,9.448902286,9.841510692,1.678120929,2.147933304,2.270466536,4.654165427,5.185163321,7.308084107,11.97503551,9.712035575,3.264843619,9.796412725,4.221709349,7.182347632,5.187323554,8.125472221,2.741614777,9.246806213,8.860224012,3.700960758,11.48733904,9.554758774,9.930583175,8.337213601,9.449289812,7.95747145,7.205335375,6.673728496,5.487350413,9.624244695
"124",8.934665057,9.838043733,5.084652445,9.599293683,4.192556522,5.636558352,0,4.144818521,4.202388114,9.30023179,6.764366549,2.978098097,6.413223485,8.001921142,9.599822462,9.653455276,3.83304394,3.912286644,4.145836808,4.361970246,5.075868781,6.512457842,11.35734869,9.798819783,1.199615736,10.46607189,6.416130939,3.944612069,7.05393054,7.973787092,3.405035932,10.04866505,9.606327331,4.847025937,10.56976657,9.572409856,10.2254869,9.185905239,7.888632933,12.06031742,7.923085409,4.574912212,5.89054018,10.44595362
"125",7.284180074,9.262426522,4.980559207,6.668571495,4.607154336,5.908604655,0,5.182471275,4.503513113,9.665425353,6.633307832,2.684400682,6.213052759,8.744959755,9.989574088,9.878990919,1.747475258,1.745781181,2.707818962,4.255441412,4.493857543,6.467295151,12.19513533,10.32743143,0,11.09139007,6.45012091,5.823952535,4.799805073,10.67408521,3.490655679,10.37931422,9.296567245,4.357554089,8.198280676,8.577543486,10.46873623,9.069171552,8.629849404,12.91263669,7.944776367,4.754889612,5.646072705,8.332868568
"126",8.434068943,9.091546124,5.083661166,6.273295614,5.775835074,6.319616684,0.583931798,4.875523615,4.96546028,9.30507689,6.392517282,3.360745524,6.47483603,10.39398307,10.25220095,10.51025288,1.272979438,2.084388205,2.839303738,3.363820117,4.734958072,6.880249879,12.18614668,8.8621246,0.759699756,10.1385955,6.097682405,3.664014436,6.553016534,7.248915542,3.057448987,9.366799497,9.66523756,3.967673783,8.316875689,9.313670421,10.25233895,8.662000135,7.436570808,12.22221514,7.976755962,4.240316469,5.515524107,9.783347199
"127",7.831200143,11.21402787,5.426657058,8.863193254,4.125730597,6.410405468,1.666102575,5.168962921,5.531964984,9.357975943,6.532561677,3.817002149,5.977968752,10.60551743,10.75099324,10.09671699,1.403647403,1.610549905,2.249452239,3.844209194,4.649794754,6.986409156,12.26765009,8.786686251,1.772181619,10.35017666,4.925944583,3.65080298,7.328690276,6.680366062,1.186779598,10.64833449,9.89836401,4.280347442,9.756131617,8.724983215,10.54201816,9.14249208,6.995879364,8.386954637,8.045703756,6.079762873,5.474408834,9.917181678
"128",8.399495487,9.585696186,4.43970957,6.982412689,5.572094679,5.376864477,0.903531152,4.670262979,4.739343628,9.504059987,6.631231299,3.139393711,6.549255214,10.1473698,10.26683443,10.51369241,1.160917867,2.030274865,2.788475509,3.52888823,4.172946288,6.790483265,12.27776256,8.912955964,2.210580035,10.14121542,6.008088287,3.896444394,6.523686342,6.891345581,1.830436604,9.554808373,9.594608953,4.255696614,8.601079676,9.191716496,10.35092091,8.658996042,6.965999197,12.04034686,8.378920785,5.132390533,5.412777425,9.851557472
"129",8.308946828,11.64253113,5.801967184,10.30884753,4.184658693,5.867752329,0,4.09936458,4.867115032,9.067884279,6.41029188,1.932546078,6.329091591,9.835202629,10.5662872,10.69439423,1.623052839,1.709944915,2.134357173,4.317452942,4.463272417,7.105224098,12.18026228,9.821515324,2.01920191,9.815117547,5.556077043,3.451121898,7.130431341,7.313788889,2.079633588,10.46298878,9.744499793,3.498926794,10.76876472,9.579790683,10.30196806,8.943369508,7.783384133,6.504948252,8.247747797,4.705488861,5.604790246,9.783325335
"130",7.911261519,11.02905749,5.991019945,10.55797018,3.972123922,4.247958562,0.594667778,4.241522075,5.372812552,9.279363888,5.887039152,2.91427363,6.336735007,10.30562383,9.989097891,10.88515856,0.568320792,0.680312855,2.593574516,2.399565315,3.707357961,6.55284624,12.2750165,9.72295674,2.39290929,9.695514934,5.569809336,4.771760285,7.014682846,7.922877072,1.320700336,10.96670317,10.4792755,3.920505682,11.40827247,9.703683657,10.29807724,9.428187603,7.35759821,6.482808328,7.909746465,6.531514654,5.679433754,9.866272795
"131",7.767826716,10.90037913,5.511507695,9.309485189,3.95308151,4.498675026,1.339599457,5.196880417,5.331199327,9.927050274,6.146410032,3.367369478,6.638983367,9.671719783,10.45658461,9.986526523,2.418570002,1.704859067,3.248009867,2.890736602,4.390336729,6.669508816,12.05630369,9.285456805,2.066958643,10.35940111,5.209807288,5.410176139,6.175065165,6.763216973,2.952771663,10.33112948,9.762677658,4.106565307,9.474405426,9.736686506,9.93093109,9.246981677,6.349499927,9.210516682,7.745823333,6.197620861,5.626065229,10.16340467
"132",7.649601243,10.34306827,5.521440228,10.77496185,4.293370212,3.954770773,0.598245459,4.715153184,4.64158705,9.707873565,6.375921661,3.100055946,6.426825194,9.793191575,9.861753473,10.07973565,1.558454478,2.214589233,3.105914065,3.265399245,4.483446065,7.037037554,12.12697736,9.494366694,0.77728415,10.28313943,5.332184194,8.027451537,6.60762171,7.260172242,2.006393617,10.25688839,10.06740194,4.510219629,11.48098847,9.620194754,10.06427519,9.365472984,5.712518855,9.202069696,7.982449859,5.478212867,6.043781114,10.05612243
"133",7.376235188,11.09710504,5.304819122,10.57766898,5.525471487,4.280521361,0.587195627,4.55171662,5.010310082,9.411174547,6.151704618,1.962482418,6.5738779,9.896645881,9.65334641,9.921007049,0.964085744,1.875674368,3.931386967,3.769044942,4.809040815,7.256434844,12.20222659,9.131867853,0.763712897,10.15957018,5.245089261,7.704515478,6.575163365,7.755945998,1.307409219,9.904265793,9.172649047,4.397102035,10.61139569,9.7338821,9.790118701,8.587951402,7.790921268,8.954605988,7.586464561,6.401830774,5.065842717,9.667188237
"134",7.319123059,9.175840025,5.249896311,11.10053273,3.709588739,5.264311625,0.961402221,4.430589336,4.222362621,10.00641821,5.830885581,2.117257855,5.554566715,9.571961442,9.655860436,11.05431232,0.534290049,1.262057578,3.002349781,3.640346591,4.524283547,6.681383304,11.86606568,9.47319416,1.860686779,10.46691237,6.873794927,11.89178574,5.658368909,8.550559436,0,10.7351531,8.247447725,4.449759866,12.47145439,9.768099358,10.20750534,8.332639021,8.228925089,9.658176326,6.696239723,6.749293344,6.142165338,9.625131298
"135",7.608661839,10.8992622,5.671447301,10.38949574,5.063906632,6.714868437,0.893092569,4.371850766,5.402557906,9.998808705,6.466103255,1.069460323,6.646500332,9.883233743,10.60222067,10.18508348,0,1.33257705,1.63943653,3.03309212,4.502469808,6.966063964,12.53002731,10.15143527,1.131459196,10.57208121,5.230545369,10.49983008,7.066060877,9.412589748,1.814282876,10.30092176,8.866896547,4.207325298,10.39704119,9.358696459,10.02632956,9.013612491,7.449533011,10.76982709,8.118037105,6.453924912,6.000190758,9.790411673
"136",8.010353616,8.934671604,4.740336836,6.222803332,5.228907848,7.237754669,1.851617001,4.424129492,4.819013617,9.482456697,6.500148932,3.938468676,5.800864147,9.588079769,10.39351288,10.42852672,2.286966399,2.546525087,2.485258589,3.167518486,3.904955328,6.813730818,12.08134857,7.835475938,2.038021617,11.06461041,6.22834712,3.643587844,6.07370492,5.979216278,2.9196245,9.216305144,8.316038631,4.17144697,9.107467291,9.085461927,10.48044816,7.983018978,8.145691673,13.71853368,8.388177524,5.361635456,5.773488057,10.50001888
"137",6.894685822,11.10804102,4.937220436,9.857388279,4.567699419,5.933201572,1.126226151,4.594748461,4.897377155,9.452629762,6.113681783,3.821691898,5.669011599,9.798995687,10.73302935,9.937081235,1.083725243,1.63019941,2.29054488,2.996032839,4.365368947,6.999128107,12.12557648,8.607786763,2.273330733,10.90371778,4.596165531,6.159099819,6.458418165,6.514329081,3.359238831,10.6374401,9.403533463,4.431346853,10.86141354,8.172498157,10.5772026,9.513615339,7.985778107,8.110491328,8.121112914,5.306690847,5.336928155,9.594070383
"138",7.402827614,11.03196009,4.957080237,10.45582533,3.630460235,4.040647866,0,3.974720725,4.491871663,9.534349972,6.009364694,2.53655891,5.917382187,9.73081236,10.4926847,10.42592371,1.89821969,1.2396946,1.647894612,3.261536762,3.82367598,7.004960621,12.16655076,9.52344931,1.379335439,10.51416986,5.05314324,9.07169433,5.86851907,7.371444823,2.132529563,10.63079429,9.31175632,3.82367598,11.61998048,8.334876913,10.33789467,9.233557649,6.228181765,6.984353436,7.779553243,5.527243363,5.381096848,9.540537604
"139",7.216360755,11.13847648,4.816400115,9.759062795,4.228759509,5.183209495,0.470015991,4.516466169,4.804061279,9.592275714,5.854057343,3.231388808,5.985117152,9.571134936,9.85700641,9.827987156,1.496956033,1.37406143,1.945400959,2.590288251,3.727590426,6.005364968,11.62239514,8.929964116,0.618272296,10.04461985,5.128135642,4.809309754,7.400432498,5.849314945,2.135046317,9.549378467,9.082507947,3.794417843,9.80537015,9.917050521,10.13932649,9.259440944,6.259590385,9.634036121,7.491998047,5.748358594,5.056304621,10.1531795
"140",7.233381725,10.77312963,5.364447022,10.79259314,3.919225255,4.284846754,0,4.385827494,4.676750303,9.413467788,5.887389977,1.109789954,5.792963311,9.872740224,10.02583994,10.74288291,1.1907703,1.222780139,1.921244373,1.980292872,3.452360147,6.852766407,11.68022651,9.357165374,2.43122256,10.13882204,5.589720233,10.14683912,5.959886611,8.721882996,2.656789345,9.891953092,9.341030246,3.546335331,12.01145087,9.858370007,9.700240041,8.167116854,6.199113253,9.598579276,7.685047939,5.832725605,5.124098799,9.707461407
"141",7.400743065,10.44766949,5.596880668,10.09398481,4.49465504,3.957647443,0,4.909160741,5.157195557,9.228998848,6.420284256,2.009086025,6.58985904,10.10410745,9.575279339,11.20479387,0.686369411,1.657218782,2.52757758,3.806444649,4.831289794,7.384128345,12.26969221,9.833825405,1.3164168,10.01184003,5.804511436,9.150221928,5.129041872,7.844473032,3.549758499,11.59629471,9.909888452,4.54810512,11.8797237,7.512946016,10.29820536,8.90230248,4.2401804,8.247482551,8.094032798,5.999659106,5.603899149,10.19061179
"142",7.321763914,10.4464673,5.16942176,10.96850295,4.077471896,2.795594698,0,4.576180868,4.764358796,9.733280539,6.199778964,0.92562008,6.076357719,10.19422994,9.944682331,11.06863568,0.413694121,1.165600068,2.631325598,2.639100947,3.852716637,7.5422678,12.44585691,9.668792852,0.981816177,8.889565525,6.033069545,9.715319377,5.477540742,8.70642169,3.03776874,10.08550044,9.647458967,3.962699639,12.56267872,9.258765919,9.867863415,8.512235617,5.851427652,6.998623214,8.244746903,8.254657381,5.975093533,9.921410529
"143",7.1702558,10.46108091,5.938523785,10.70342559,4.228772205,3.758574626,0.708698551,5.211392494,5.761258731,9.467419788,6.676435186,1.60056212,6.194933824,10.2730122,9.112406574,11.46018687,0.678384948,1.998816229,3.142017527,2.360633885,5.02461024,8.163207599,13.08705671,9.761207288,1.865416395,8.293421129,5.601740722,11.96502112,5.693929549,9.193689598,3.366373326,11.27898105,10.0819188,5.02461024,12.40393151,7.656883365,10.08614085,8.753064823,6.924532934,4.871746921,8.663927969,7.414887189,5.988292472,10.86825705
"144",7.173739755,10.56127561,5.369306947,10.99415833,4.149180826,3.101837703,0.468693787,4.659135162,4.618594254,9.397574112,6.091988864,1.308018328,6.172191951,10.16263166,9.99686183,11.01404514,0.240798046,1.014392268,2.259846314,2.451362706,4.235761055,7.423582314,12.52479206,9.681204105,1.222299197,8.992290326,5.662823516,9.622480295,5.426443112,8.67788903,3.152148007,10.08883421,9.76701397,4.070905115,12.32515351,9.389578862,10.0436308,8.45469838,5.45470793,7.458804565,8.127794065,6.385938731,5.686730327,9.821581412
"145",7.356124846,10.51593235,5.424806841,10.68137612,3.922835059,3.686871543,0.654248356,4.892454737,4.794660255,8.943881317,6.008735573,1.624707748,6.139379519,10.44207974,9.818106043,11.21910147,1.18086863,0.746473063,1.938187915,2.493659642,4.301190372,7.41336761,12.53330099,9.777817748,0.339953539,8.823233196,5.532076978,5.490117791,6.205292705,8.40178562,2.301959076,10.47724357,9.80008954,4.144630401,12.47509954,9.085420953,10.03601122,8.537862229,4.807325591,6.208457352,8.118247352,7.305627602,5.558141656,10.38588265
"146",7.115677612,10.52230239,5.667779443,10.32593082,4.301265402,3.780031698,0.624295102,4.502521405,5.043490476,9.438090529,6.11462069,2.002655605,6.125598449,10.14701021,10.45576127,11.20536588,0.227515532,0.278774975,2.387265145,2.595373056,4.320797483,7.67486682,12.4938828,9.564872081,1.324489675,9.358214861,5.61552679,6.127701556,6.04761079,8.33937273,2.879607889,10.39402747,9.973745285,3.905034096,12.08022252,9.852047344,10.22577743,8.210632016,4.970012536,7.290527341,8.120456777,6.265611861,5.61552679,10.043525
"147",7.242717099,10.19697684,5.801140884,10.45621587,3.962819637,4.485757695,0,4.5993974,4.958752107,9.299940337,5.895808238,1.82452244,6.226080427,10.49334586,10.56852081,11.16653457,0.733303983,1.163500534,2.33075651,2.584575446,4.133469643,7.439516187,12.68532733,9.645642095,1.389926416,9.085547024,5.625407718,6.105956938,6.340273962,8.28263153,2.145797879,10.81067159,9.90656837,4.053081711,11.29280795,9.557892084,10.23035767,8.380473301,5.084700749,7.014338359,8.203923595,6.404383538,5.421138011,9.94056156
"148",7.094322931,10.88783704,5.510752493,10.80854298,4.639459865,3.669372194,0.260331616,4.636119106,4.945508367,9.314869105,6.177452893,1.098023643,5.819858273,9.99306597,10.21385846,11.55969865,0.642914156,0.951763911,2.220455515,2.533361871,3.970241285,7.492466494,12.59609332,9.899551625,1.405111153,8.974733411,4.978519276,5.248783872,6.021293791,8.235112532,2.638297257,10.09902693,9.994484871,3.580712077,12.08337029,9.378797946,10.04128262,8.163788599,5.360949099,6.180020998,8.10895546,6.450017213,5.60526849,10.01145525
"149",7.306059784,10.87138603,4.844570327,11.39731636,4.683179624,5.166968035,0.17403839,4.165684933,4.400993958,9.094719209,5.947832597,1.402366426,5.44323241,10.16727953,8.686644117,9.919474487,0.570826814,1.286022112,1.944045941,2.530313807,3.714454098,5.936403558,11.82099061,9.616008737,1.565260986,9.845924233,5.594316918,8.081981957,5.569499198,9.033684923,1.704343914,9.621032745,9.104454873,3.436557491,11.5696118,9.710572265,9.95418323,7.857034158,6.100628209,7.562094277,7.27425034,5.723911873,4.944024838,9.732167752
"150",7.454542098,10.88496949,5.064261659,11.5326079,4.228343512,4.947873761,0,4.1154387,4.419376677,9.180429253,5.874764086,1.081130965,5.362624223,10.16461316,8.631452219,9.64010757,0.325942683,1.411807713,1.494549208,2.855360965,3.806730285,6.160675594,11.83056214,9.596909141,1.692656064,10.05972315,5.526242846,7.987007212,5.411330897,8.166006206,1.907853904,9.516605665,9.102099166,3.575224839,11.47543534,9.849013895,9.956751677,7.868265066,5.99770359,7.852824349,7.220417837,4.919514699,5.107253864,9.698285525
"151",7.585422485,10.22638504,5.207716154,10.78732792,3.734177146,3.425216722,0.364677584,4.587806305,4.430398675,9.569326553,6.057461534,1.410772002,5.93287665,10.1441304,9.712188386,10.13538714,0.184081593,1.338277892,2.488914531,3.041384629,3.990112983,6.371961214,12.04705454,9.649163086,0.999171287,9.744530224,4.935320015,10.37803318,5.458760886,9.899908967,0.508153971,10.28487028,9.102186181,4.011247291,11.37870534,10.14779915,10.09214146,8.485342404,5.768574416,9.069679724,7.840604586,6.058746964,5.263752204,9.919472399
"152",7.383408833,9.867512911,5.615946793,10.81250631,3.465232554,6.255622662,0,4.764162416,4.683467387,9.663917839,6.243624938,1.307889781,5.806045358,10.4982333,9.990809211,9.872915836,0.521940751,0.964883596,1.710747125,2.763704557,4.099958555,6.394246741,12.29666966,9.69992468,2.070100735,10.8608519,5.021716209,10.17272733,5.492012181,9.853430183,2.131204124,10.53192251,8.992813374,3.638506095,11.40044911,10.1532341,10.55207468,8.5123365,6.943076826,8.934256425,7.612443764,5.616713979,5.307243216,10.14950322
"153",7.520410455,10.52549596,4.818691545,11.0890805,3.39625407,3.766793897,2.09495091,4.452479228,4.155580104,8.928550864,5.972780143,2.051547774,6.018669806,10.47250124,9.126346981,8.941433897,1.991940164,2.561941791,2.192785087,3.238813684,4.156164634,6.862904247,12.24980127,9.304395608,1.547559337,10.21147459,5.968383317,6.763300658,4.80358829,6.61754299,7.927268944,10.83018021,8.858084643,4.313352247,12.07366739,8.169663853,10.20758471,8.223866272,5.940218579,8.369658081,7.172652674,4.769235704,5.579266062,9.916749497
"154",7.649231729,10.41437951,4.527470049,11.18755384,3.096374031,4.041459806,0.185198174,4.139003446,4.545569021,9.064531268,6.187067328,1.594064745,5.948839343,10.49393997,9.351704645,9.271043681,0.720870723,1.146198814,1.95360284,2.908203051,4.212154477,6.753410254,12.16508001,9.535231558,1.439683273,10.16680131,6.118267792,7.244652448,4.856212379,6.673011531,7.621083337,10.79526048,8.867471647,4.159028043,11.84484761,8.498022339,10.46250913,8.381317535,6.314192071,8.223259273,7.231693845,5.410989397,5.600642951,9.958399979
"155",7.914567446,9.426927743,5.718719743,9.637914877,3.241799434,5.5489722,0.345407535,4.370988068,4.447037222,9.532497481,6.267548062,0.684160108,4.371927818,9.632237105,10.64713307,8.826431731,1.342616967,2.012617061,2.876239434,3.533898038,5.0484485,6.639983681,12.7229823,9.64658635,1.323788723,11.42261099,5.606554349,4.473876548,4.882511694,7.884134971,2.193559353,11.12619453,9.237575054,5.759082896,12.28349429,6.638467148,10.33236854,9.211248519,7.180550651,5.455395341,7.124472885,8.391564016,6.515326821,12.18609342
